season,date,team,points,division,conference
2019-20,2019-10-19,Chicago Blackhawks,2,Central,Western
2019-20,2019-10-20,Chicago Blackhawks,0,Central,Western
2019-20,2019-10-23,Chicago Blackhawks,1,Central,Western
2019-20,2019-10-25,Chicago Blackhawks,0,Central,Western
2019-20,2019-10-26,Chicago Blackhawks,0,Central,Western
2019-20,2019-10-27,Chicago Blackhawks,2,Central,Western
2019-20,2019-10-30,Chicago Blackhawks,0,Central,Western
2019-20,2019-11-03,Chicago Blackhawks,1,Central,Western
2019-20,2019-11-04,Chicago Blackhawks,2,Central,Western
2019-20,2019-11-06,Chicago Blackhawks,0,Central,Western
2019-20,2019-11-08,Chicago Blackhawks,2,Central,Western
2019-20,2019-11-10,Chicago Blackhawks,1,Central,Western
2019-20,2019-11-11,Chicago Blackhawks,2,Central,Western
2019-20,2019-11-14,Chicago Blackhawks,2,Central,Western
2019-20,2019-11-17,Chicago Blackhawks,2,Central,Western
2019-20,2019-11-18,Chicago Blackhawks,2,Central,Western
2019-20,2019-11-20,Chicago Blackhawks,0,Central,Western
2019-20,2019-11-22,Chicago Blackhawks,0,Central,Western
2019-20,2019-11-24,Chicago Blackhawks,1,Central,Western
2019-20,2019-11-27,Chicago Blackhawks,2,Central,Western
2019-20,2019-11-29,Chicago Blackhawks,0,Central,Western
2019-20,2019-12-01,Chicago Blackhawks,0,Central,Western
2019-20,2019-12-03,Chicago Blackhawks,0,Central,Western
2019-20,2019-12-06,Chicago Blackhawks,2,Central,Western
2019-20,2019-12-07,Chicago Blackhawks,2,Central,Western
2019-20,2019-12-09,Chicago Blackhawks,1,Central,Western
2019-20,2019-12-11,Chicago Blackhawks,0,Central,Western
2019-20,2019-12-13,Chicago Blackhawks,0,Central,Western
2019-20,2019-12-15,Chicago Blackhawks,0,Central,Western
2019-20,2019-12-16,Chicago Blackhawks,2,Central,Western
2019-20,2019-12-19,Chicago Blackhawks,0,Central,Western
2019-20,2019-12-20,Chicago Blackhawks,2,Central,Western
2019-20,2019-12-22,Chicago Blackhawks,2,Central,Western
2019-20,2019-12-24,Chicago Blackhawks,0,Central,Western
2019-20,2019-12-28,Chicago Blackhawks,2,Central,Western
2019-20,2019-12-29,Chicago Blackhawks,2,Central,Western
2019-20,2020-01-01,Chicago Blackhawks,2,Central,Western
2019-20,2020-01-03,Chicago Blackhawks,0,Central,Western
2019-20,2020-01-06,Chicago Blackhawks,2,Central,Western
2019-20,2020-01-08,Chicago Blackhawks,0,Central,Western
2019-20,2020-01-10,Chicago Blackhawks,0,Central,Western
2019-20,2020-01-12,Chicago Blackhawks,2,Central,Western
2019-20,2020-01-15,Chicago Blackhawks,2,Central,Western
2019-20,2020-01-16,Chicago Blackhawks,2,Central,Western
2019-20,2020-01-19,Chicago Blackhawks,2,Central,Western
2019-20,2020-01-20,Chicago Blackhawks,2,Central,Western
2019-20,2020-01-22,Chicago Blackhawks,0,Central,Western
2019-20,2020-02-02,Chicago Blackhawks,2,Central,Western
2019-20,2020-02-05,Chicago Blackhawks,1,Central,Western
2019-20,2020-02-06,Chicago Blackhawks,1,Central,Western
2019-20,2020-02-10,Chicago Blackhawks,0,Central,Western
2019-20,2020-02-12,Chicago Blackhawks,0,Central,Western
2019-20,2020-02-13,Chicago Blackhawks,0,Central,Western
2019-20,2020-02-16,Chicago Blackhawks,2,Central,Western
2019-20,2020-02-17,Chicago Blackhawks,0,Central,Western
2019-20,2020-02-20,Chicago Blackhawks,0,Central,Western
2019-20,2020-02-22,Chicago Blackhawks,2,Central,Western
2019-20,2020-02-23,Chicago Blackhawks,0,Central,Western
2019-20,2020-02-26,Chicago Blackhawks,0,Central,Western
2019-20,2020-02-28,Chicago Blackhawks,2,Central,Western
2019-20,2020-02-29,Chicago Blackhawks,2,Central,Western
2019-20,2020-03-04,Chicago Blackhawks,2,Central,Western
2019-20,2020-03-06,Chicago Blackhawks,2,Central,Western
2019-20,2020-03-07,Chicago Blackhawks,0,Central,Western
2019-20,2020-03-08,Chicago Blackhawks,0,Central,Western
2019-20,2020-03-12,Chicago Blackhawks,2,Central,Western
2019-20,2019-10-04,Colorado Avalanche,2,Central,Western
2019-20,2019-10-06,Colorado Avalanche,2,Central,Western
2019-20,2019-10-11,Colorado Avalanche,2,Central,Western
2019-20,2019-10-13,Colorado Avalanche,2,Central,Western
2019-20,2019-10-14,Colorado Avalanche,2,Central,Western
2019-20,2019-10-16,Colorado Avalanche,1,Central,Western
2019-20,2019-10-18,Colorado Avalanche,2,Central,Western
2019-20,2019-10-19,Colorado Avalanche,2,Central,Western
2019-20,2019-10-22,Colorado Avalanche,0,Central,Western
2019-20,2019-10-25,Colorado Avalanche,2,Central,Western
2019-20,2019-10-27,Colorado Avalanche,0,Central,Western
2019-20,2019-10-31,Colorado Avalanche,1,Central,Western
2019-20,2019-11-02,Colorado Avalanche,0,Central,Western
2019-20,2019-11-03,Colorado Avalanche,0,Central,Western
2019-20,2019-11-06,Colorado Avalanche,0,Central,Western
2019-20,2019-11-08,Colorado Avalanche,2,Central,Western
2019-20,2019-11-10,Colorado Avalanche,2,Central,Western
2019-20,2019-11-13,Colorado Avalanche,2,Central,Western
2019-20,2019-11-15,Colorado Avalanche,0,Central,Western
2019-20,2019-11-17,Colorado Avalanche,2,Central,Western
2019-20,2019-11-20,Colorado Avalanche,2,Central,Western
2019-20,2019-11-22,Colorado Avalanche,0,Central,Western
2019-20,2019-11-24,Colorado Avalanche,0,Central,Western
2019-20,2019-11-28,Colorado Avalanche,2,Central,Western
2019-20,2019-11-29,Colorado Avalanche,2,Central,Western
2019-20,2019-12-01,Colorado Avalanche,2,Central,Western
2019-20,2019-12-05,Colorado Avalanche,2,Central,Western
2019-20,2019-12-06,Colorado Avalanche,2,Central,Western
2019-20,2019-12-08,Colorado Avalanche,2,Central,Western
2019-20,2019-12-10,Colorado Avalanche,1,Central,Western
2019-20,2019-12-12,Colorado Avalanche,2,Central,Western
2019-20,2019-12-14,Colorado Avalanche,2,Central,Western
2019-20,2019-12-17,Colorado Avalanche,0,Central,Western
2019-20,2019-12-19,Colorado Avalanche,2,Central,Western
2019-20,2019-12-20,Colorado Avalanche,0,Central,Western
2019-20,2019-12-22,Colorado Avalanche,0,Central,Western
2019-20,2019-12-24,Colorado Avalanche,2,Central,Western
2019-20,2019-12-28,Colorado Avalanche,0,Central,Western
2019-20,2019-12-29,Colorado Avalanche,1,Central,Western
2019-20,2020-01-01,Colorado Avalanche,0,Central,Western
2019-20,2020-01-03,Colorado Avalanche,2,Central,Western
2019-20,2020-01-05,Colorado Avalanche,2,Central,Western
2019-20,2020-01-07,Colorado Avalanche,0,Central,Western
2019-20,2020-01-08,Colorado Avalanche,0,Central,Western
2019-20,2020-01-11,Colorado Avalanche,1,Central,Western
2019-20,2020-01-15,Colorado Avalanche,1,Central,Western
2019-20,2020-01-17,Colorado Avalanche,2,Central,Western
2019-20,2020-01-18,Colorado Avalanche,2,Central,Western
2019-20,2020-01-20,Colorado Avalanche,2,Central,Western
2019-20,2020-02-02,Colorado Avalanche,0,Central,Western
2019-20,2020-02-05,Colorado Avalanche,2,Central,Western
2019-20,2020-02-07,Colorado Avalanche,2,Central,Western
2019-20,2020-02-09,Colorado Avalanche,2,Central,Western
2019-20,2020-02-10,Colorado Avalanche,2,Central,Western
2019-20,2020-02-12,Colorado Avalanche,2,Central,Western
2019-20,2020-02-14,Colorado Avalanche,0,Central,Western
2019-20,2020-02-16,Colorado Avalanche,0,Central,Western
2019-20,2020-02-18,Colorado Avalanche,1,Central,Western
2019-20,2020-02-20,Colorado Avalanche,2,Central,Western
2019-20,2020-02-22,Colorado Avalanche,2,Central,Western
2019-20,2020-02-23,Colorado Avalanche,2,Central,Western
2019-20,2020-02-27,Colorado Avalanche,2,Central,Western
2019-20,2020-02-29,Colorado Avalanche,2,Central,Western
2019-20,2020-03-01,Colorado Avalanche,2,Central,Western
2019-20,2020-03-03,Colorado Avalanche,2,Central,Western
2019-20,2020-03-05,Colorado Avalanche,1,Central,Western
2019-20,2020-03-07,Colorado Avalanche,0,Central,Western
2019-20,2020-03-09,Colorado Avalanche,2,Central,Western
2019-20,2020-03-10,Colorado Avalanche,0,Central,Western
2019-20,2020-03-12,Colorado Avalanche,2,Central,Western
2019-20,2019-10-04,Columbus Blue Jackets,0,Metropolitan,Eastern
2019-20,2019-10-05,Columbus Blue Jackets,0,Metropolitan,Eastern
2019-20,2019-10-07,Columbus Blue Jackets,2,Metropolitan,Eastern
2019-20,2019-10-11,Columbus Blue Jackets,0,Metropolitan,Eastern
2019-20,2019-10-12,Columbus Blue Jackets,2,Metropolitan,Eastern
2019-20,2019-10-16,Columbus Blue Jackets,2,Metropolitan,Eastern
2019-20,2019-10-19,Columbus Blue Jackets,1,Metropolitan,Eastern
2019-20,2019-10-19,Columbus Blue Jackets,1,Metropolitan,Eastern
2019-20,2019-10-21,Columbus Blue Jackets,2,Metropolitan,Eastern
2019-20,2019-10-24,Columbus Blue Jackets,2,Metropolitan,Eastern
2019-20,2019-10-26,Columbus Blue Jackets,0,Metropolitan,Eastern
2019-20,2019-10-30,Columbus Blue Jackets,0,Metropolitan,Eastern
2019-20,2019-11-02,Columbus Blue Jackets,1,Metropolitan,Eastern
2019-20,2019-11-02,Columbus Blue Jackets,0,Metropolitan,Eastern
2019-20,2019-11-06,Columbus Blue Jackets,0,Metropolitan,Eastern
