season,date,div_conf_name,points_threshold
2015-16,2015-12-03,Central,30
2015-16,2015-12-04,Central,30
2015-16,2015-12-05,Central,30
2015-16,2015-12-06,Central,32
2015-16,2015-12-07,Central,32
2015-16,2015-12-08,Central,33
2015-16,2015-12-09,Central,34
2015-16,2015-12-10,Central,34
2015-16,2015-12-11,Central,35
2015-16,2015-12-12,Central,36
2015-16,2015-12-13,Central,36
2015-16,2015-12-14,Central,38
2015-16,2015-12-15,Central,38
2015-16,2015-12-16,Central,38
2015-16,2015-12-17,Central,38
2015-16,2015-12-18,Central,40
2015-16,2015-12-19,Central,42
2015-16,2015-12-20,Central,42
2015-16,2015-12-21,Central,44
2015-16,2015-12-22,Central,44
2015-16,2015-12-23,Central,44
2015-16,2015-12-24,Central,44
2015-16,2015-12-25,Central,44
2015-16,2015-12-26,Central,44
2015-16,2015-12-27,Central,44
2015-16,2015-12-28,Central,44
2015-16,2015-12-29,Central,44
2015-16,2015-12-30,Central,46
2015-16,2015-12-31,Central,46
2015-16,2016-01-01,Central,48
2015-16,2016-01-02,Central,48
2015-16,2016-01-03,Central,48
2015-16,2016-01-04,Central,50
2015-16,2016-01-05,Central,50
2015-16,2016-01-06,Central,51
2015-16,2016-01-07,Central,52
2015-16,2016-01-08,Central,52
2015-16,2016-01-09,Central,53
2015-16,2016-01-10,Central,55
2015-16,2016-01-11,Central,55
2015-16,2016-01-12,Central,55
2015-16,2016-01-13,Central,57
2015-16,2016-01-14,Central,57
2015-16,2016-01-15,Central,57
2015-16,2016-01-16,Central,57
2015-16,2016-01-17,Central,59
2015-16,2016-01-18,Central,59
2015-16,2016-01-19,Central,61
2015-16,2016-01-20,Central,61
2015-16,2016-01-21,Central,63
2015-16,2016-01-22,Central,63
2015-16,2016-01-23,Central,64
2015-16,2016-01-24,Central,64
2015-16,2016-01-25,Central,64
2015-16,2016-01-26,Central,64
2015-16,2016-01-27,Central,64
2015-16,2016-01-28,Central,64
2015-16,2016-01-29,Central,64
2015-16,2016-01-30,Central,64
2015-16,2016-01-31,Central,64
2015-16,2016-02-01,Central,64
2015-16,2016-02-02,Central,64
2015-16,2016-02-03,Central,66
2015-16,2016-02-04,Central,66
2015-16,2016-02-05,Central,66
2015-16,2016-02-06,Central,66
2015-16,2016-02-07,Central,68
2015-16,2016-02-08,Central,68
2015-16,2016-02-09,Central,68
2015-16,2016-02-10,Central,69
2015-16,2016-02-11,Central,69
2015-16,2016-02-12,Central,69
2015-16,2016-02-13,Central,71
2015-16,2016-02-14,Central,73
2015-16,2016-02-15,Central,73
2015-16,2016-02-16,Central,73
2015-16,2016-02-17,Central,75
2015-16,2016-02-18,Central,75
2015-16,2016-02-19,Central,77
2015-16,2016-02-20,Central,77
2015-16,2016-02-21,Central,79
2015-16,2016-02-22,Central,79
2015-16,2016-02-23,Central,79
2015-16,2016-02-24,Central,79
2015-16,2016-02-25,Central,79
2015-16,2016-02-26,Central,79
2015-16,2016-02-27,Central,79
2015-16,2016-02-28,Central,81
2015-16,2016-02-29,Central,81
2015-16,2016-03-01,Central,81
2015-16,2016-03-02,Central,83
2015-16,2016-03-03,Central,83
2015-16,2016-03-04,Central,83
2015-16,2016-03-05,Central,83
2015-16,2016-03-06,Central,83
2015-16,2016-03-07,Central,85
2015-16,2016-03-08,Central,85
2015-16,2016-03-09,Central,85
2015-16,2016-03-10,Central,87
2015-16,2016-03-11,Central,87
2015-16,2016-03-12,Central,88
2015-16,2016-03-13,Central,88
2015-16,2016-03-14,Central,88
2015-16,2016-03-15,Central,88
2015-16,2016-03-16,Central,88
2015-16,2016-03-17,Central,88
2015-16,2016-03-18,Central,88
2015-16,2016-03-19,Central,90
2015-16,2016-03-20,Central,90
2015-16,2016-03-21,Central,91
2015-16,2016-03-22,Central,91
2015-16,2016-03-23,Central,91
2015-16,2016-03-24,Central,91
2015-16,2016-03-25,Central,91
2015-16,2016-03-26,Central,91
2015-16,2016-03-27,Central,93
2015-16,2016-03-28,Central,95
2015-16,2016-03-29,Central,95
2015-16,2016-03-30,Central,95
2015-16,2016-03-31,Central,95
2015-16,2016-04-01,Central,95
2015-16,2016-04-02,Central,97
2015-16,2016-04-03,Central,99
2015-16,2016-04-04,Central,99
2015-16,2016-04-05,Central,99
2015-16,2016-04-06,Central,101
2015-16,2016-04-07,Central,101
2015-16,2016-04-08,Central,102
2015-16,2016-04-09,Central,103
2015-16,2016-04-10,Central,103
2015-16,2016-04-11,Central,103
2015-16,2016-04-12,Central,103
2015-16,2016-04-13,Central,103
2015-16,2016-04-14,Central,103
2015-16,2016-04-15,Central,103
2015-16,2016-04-16,Central,103
2015-16,2016-04-17,Central,103
2015-16,2016-04-18,Central,103
2015-16,2016-04-19,Central,103
2015-16,2016-04-20,Central,103
2015-16,2016-04-21,Central,103
2015-16,2016-04-22,Central,103
2015-16,2016-04-23,Central,103
2015-16,2016-04-24,Central,103
2015-16,2016-04-25,Central,103
2015-16,2016-04-26,Central,103
2015-16,2016-04-27,Central,103
2015-16,2016-04-28,Central,103
2015-16,2016-04-29,Central,103
2015-16,2016-04-30,Central,103
2015-16,2016-05-01,Central,103
2015-16,2016-05-02,Central,103
2015-16,2016-05-03,Central,103
2015-16,2016-05-04,Central,103
2015-16,2016-05-05,Central,103
2015-16,2016-05-06,Central,103
2015-16,2016-05-07,Central,103
2015-16,2016-05-08,Central,103
2015-16,2016-05-09,Central,103
2015-16,2016-05-10,Central,103
2015-16,2016-05-11,Central,103
2015-16,2016-05-12,Central,103
2015-16,2016-05-13,Central,103
2015-16,2016-05-14,Central,103
2015-16,2016-05-15,Central,103
2015-16,2016-05-16,Central,103
2015-16,2016-05-17,Central,103
2015-16,2016-05-18,Central,103
2015-16,2016-05-19,Central,103
2015-16,2016-05-20,Central,103
2015-16,2016-05-21,Central,103
2015-16,2016-05-22,Central,103
2015-16,2016-05-23,Central,103
2015-16,2016-05-24,Central,103
2015-16,2016-05-25,Central,103
2015-16,2016-05-26,Central,103
2015-16,2016-05-27,Central,103
2015-16,2016-05-28,Central,103
2015-16,2016-05-29,Central,103
2015-16,2016-05-30,Central,103
2015-16,2016-05-31,Central,103
2015-16,2015-06-01,Western,0
2015-16,2015-06-02,Western,0
2015-16,2015-06-03,Western,0
2015-16,2015-06-04,Western,0
2015-16,2015-06-05,Western,0
2015-16,2015-06-06,Western,0
2015-16,2015-06-07,Western,0
2015-16,2015-06-08,Western,0
2015-16,2015-06-09,Western,0
2015-16,2015-06-10,Western,0
2015-16,2015-06-11,Western,0
2015-16,2015-06-12,Western,0
2015-16,2015-06-13,Western,0
2015-16,2015-06-14,Western,0
2015-16,2015-06-15,Western,0
2015-16,2015-06-16,Western,0
2015-16,2015-06-17,Western,0
2015-16,2015-06-18,Western,0
2015-16,2015-06-19,Western,0
2015-16,2015-06-20,Western,0
2015-16,2015-06-21,Western,0
2015-16,2015-06-22,Western,0
2015-16,2015-06-23,Western,0
2015-16,2015-06-24,Western,0
2015-16,2015-06-25,Western,0
2015-16,2015-06-26,Western,0
2015-16,2015-06-27,Western,0
2015-16,2015-06-28,Western,0
2015-16,2015-06-29,Western,0
2015-16,2015-06-30,Western,0
2015-16,2015-07-01,Western,0
2015-16,2015-07-02,Western,0
2015-16,2015-07-03,Western,0
2015-16,2015-07-04,Western,0
2015-16,2015-07-05,Western,0
2015-16,2015-07-06,Western,0
2015-16,2015-07-07,Western,0
2015-16,2015-07-08,Western,0
2015-16,2015-07-09,Western,0
2015-16,2015-07-10,Western,0
2015-16,2015-07-11,Western,0
2015-16,2015-07-12,Western,0
2015-16,2015-07-13,Western,0
2015-16,2015-07-14,Western,0
2015-16,2015-07-15,Western,0
2015-16,2015-07-16,Western,0
2015-16,2015-07-17,Western,0
2015-16,2015-07-18,Western,0
2015-16,2015-07-19,Western,0
2015-16,2015-07-20,Western,0
2015-16,2015-07-21,Western,0
2015-16,2015-07-22,Western,0
2015-16,2015-07-23,Western,0
2015-16,2015-07-24,Western,0
2015-16,2015-07-25,Western,0
2015-16,2015-07-26,Western,0
2015-16,2015-07-27,Western,0
2015-16,2015-07-28,Western,0
2015-16,2015-07-29,Western,0
2015-16,2015-07-30,Western,0
2015-16,2015-07-31,Western,0
2015-16,2015-08-01,Western,0
2015-16,2015-08-02,Western,0
2015-16,2015-08-03,Western,0
2015-16,2015-08-04,Western,0
2015-16,2015-08-05,Western,0
2015-16,2015-08-06,Western,0
2015-16,2015-08-07,Western,0
2015-16,2015-08-08,Western,0
2015-16,2015-08-09,Western,0
2015-16,2015-08-10,Western,0
2015-16,2015-08-11,Western,0
2015-16,2015-08-12,Western,0
2015-16,2015-08-13,Western,0
2015-16,2015-08-14,Western,0
2015-16,2015-08-15,Western,0
2015-16,2015-08-16,Western,0
2015-16,2015-08-17,Western,0
2015-16,2015-08-18,Western,0
2015-16,2015-08-19,Western,0
2015-16,2015-08-20,Western,0
2015-16,2015-08-21,Western,0
2015-16,2015-08-22,Western,0
2015-16,2015-08-23,Western,0
2015-16,2015-08-24,Western,0
2015-16,2015-08-25,Western,0
2015-16,2015-08-26,Western,0
2015-16,2015-08-27,Western,0
2015-16,2015-08-28,Western,0
2015-16,2015-08-29,Western,0
2015-16,2015-08-30,Western,0
2015-16,2015-08-31,Western,0
2015-16,2015-09-01,Western,0
2015-16,2015-09-02,Western,0
2015-16,2015-09-03,Western,0
2015-16,2015-09-04,Western,0
2015-16,2015-09-05,Western,0
2015-16,2015-09-06,Western,0
2015-16,2015-09-07,Western,0
2015-16,2015-09-08,Western,0
2015-16,2015-09-09,Western,0
2015-16,2015-09-10,Western,0
2015-16,2015-09-11,Western,0
2015-16,2015-09-12,Western,0
2015-16,2015-09-13,Western,0
2015-16,2015-09-14,Western,0
2015-16,2015-09-15,Western,0
2015-16,2015-09-16,Western,0
2015-16,2015-09-17,Western,0
2015-16,2015-09-18,Western,0
2015-16,2015-09-19,Western,0
2015-16,2015-09-20,Western,0
2015-16,2015-09-21,Western,0
2015-16,2015-09-22,Western,0
2015-16,2015-09-23,Western,0
2015-16,2015-09-24,Western,0
2015-16,2015-09-25,Western,0
2015-16,2015-09-26,Western,0
2015-16,2015-09-27,Western,0
2015-16,2015-09-28,Western,0
2015-16,2015-09-29,Western,0
2015-16,2015-09-30,Western,0
2015-16,2015-10-01,Western,0
2015-16,2015-10-02,Western,0
2015-16,2015-10-03,Western,0
2015-16,2015-10-04,Western,0
2015-16,2015-10-05,Western,0
2015-16,2015-10-06,Western,0
2015-16,2015-10-07,Western,0
2015-16,2015-10-08,Western,0
2015-16,2015-10-09,Western,2
2015-16,2015-10-10,Western,2
2015-16,2015-10-11,Western,2
2015-16,2015-10-12,Western,2
2015-16,2015-10-13,Western,2
2015-16,2015-10-14,Western,4
2015-16,2015-10-15,Western,4
2015-16,2015-10-16,Western,6
2015-16,2015-10-17,Western,6
2015-16,2015-10-18,Western,6
2015-16,2015-10-19,Western,6
2015-16,2015-10-20,Western,7
2015-16,2015-10-21,Western,7
2015-16,2015-10-22,Western,7
2015-16,2015-10-23,Western,8
2015-16,2015-10-24,Western,8
2015-16,2015-10-25,Western,9
2015-16,2015-10-26,Western,10
2015-16,2015-10-27,Western,10
2015-16,2015-10-28,Western,11
2015-16,2015-10-29,Western,11
2015-16,2015-10-30,Western,12
2015-16,2015-10-31,Western,12
2015-16,2015-11-01,Western,12
2015-16,2015-11-02,Western,12
2015-16,2015-11-03,Western,14
2015-16,2015-11-04,Western,14
2015-16,2015-11-05,Western,15
2015-16,2015-11-06,Western,15
2015-16,2015-11-07,Western,15
2015-16,2015-11-08,Western,15
2015-16,2015-11-09,Western,17
2015-16,2015-11-10,Western,17
2015-16,2015-11-11,Western,17
2015-16,2015-11-12,Western,17
2015-16,2015-11-13,Western,18
2015-16,2015-11-14,Western,18
2015-16,2015-11-15,Western,19
2015-16,2015-11-16,Western,19
2015-16,2015-11-17,Western,19
2015-16,2015-11-18,Western,20
2015-16,2015-11-19,Western,20
2015-16,2015-11-20,Western,21
2015-16,2015-11-21,Western,21
2015-16,2015-11-22,Western,22
2015-16,2015-11-23,Western,22
2015-16,2015-11-24,Western,22
2015-16,2015-11-25,Western,22
2015-16,2015-11-26,Western,24
2015-16,2015-11-27,Western,24
2015-16,2015-11-28,Western,25
2015-16,2015-11-29,Western,26
2015-16,2015-11-30,Western,26
2015-16,2015-12-01,Western,26
2015-16,2015-12-02,Western,27
2015-16,2015-12-03,Western,27
2015-16,2015-12-04,Western,27
2015-16,2015-12-05,Western,28
2015-16,2015-12-06,Western,28
2015-16,2015-12-07,Western,28
2015-16,2015-12-08,Western,28
2015-16,2015-12-09,Western,28
2015-16,2015-12-10,Western,29
2015-16,2015-12-11,Western,30
2015-16,2015-12-12,Western,30
2015-16,2015-12-13,Western,30
2015-16,2015-12-14,Western,30
2015-16,2015-12-15,Western,30
2015-16,2015-12-16,Western,31
2015-16,2015-12-17,Western,31
2015-16,2015-12-18,Western,33
2015-16,2015-12-19,Western,33
2015-16,2015-12-20,Western,33
2015-16,2015-12-21,Western,34
2015-16,2015-12-22,Western,34
2015-16,2015-12-23,Western,35
2015-16,2015-12-24,Western,35
2015-16,2015-12-25,Western,35
2015-16,2015-12-26,Western,35
2015-16,2015-12-27,Western,36
2015-16,2015-12-28,Western,37
2015-16,2015-12-29,Western,37
2015-16,2015-12-30,Western,37
2015-16,2015-12-31,Western,38
2015-16,2016-01-01,Western,39
2015-16,2016-01-02,Western,39
2015-16,2016-01-03,Western,39
2015-16,2016-01-04,Western,39
2015-16,2016-01-05,Western,41
2015-16,2016-01-06,Western,41
2015-16,2016-01-07,Western,42
2015-16,2016-01-08,Western,43
2015-16,2016-01-09,Western,44
2015-16,2016-01-10,Western,45
2015-16,2016-01-11,Western,45
2015-16,2016-01-12,Western,45
2015-16,2016-01-13,Western,45
2015-16,2016-01-14,Western,45
2015-16,2016-01-15,Western,46
2015-16,2016-01-16,Western,46
2015-16,2016-01-17,Western,48
2015-16,2016-01-18,Western,48
2015-16,2016-01-19,Western,49
2015-16,2016-01-20,Western,49
2015-16,2016-01-21,Western,49
2015-16,2016-01-22,Western,51
2015-16,2016-01-23,Western,51
2015-16,2016-01-24,Western,52
2015-16,2016-01-25,Western,52
2015-16,2016-01-26,Western,53
2015-16,2016-01-27,Western,54
2015-16,2016-01-28,Western,55
2015-16,2016-01-29,Western,55
2015-16,2016-01-30,Western,55
2015-16,2016-01-31,Western,55
2015-16,2016-02-01,Western,55
2015-16,2016-02-02,Western,55
2015-16,2016-02-03,Western,55
2015-16,2016-02-04,Western,55
2015-16,2016-02-05,Western,55
2015-16,2016-02-06,Western,56
2015-16,2016-02-07,Western,57
2015-16,2016-02-08,Western,57
2015-16,2016-02-09,Western,57
2015-16,2016-02-10,Western,58
2015-16,2016-02-11,Western,58
2015-16,2016-02-12,Western,58
2015-16,2016-02-13,Western,59
2015-16,2016-02-14,Western,61
2015-16,2016-02-15,Western,61
2015-16,2016-02-16,Western,62
2015-16,2016-02-17,Western,62
2015-16,2016-02-18,Western,62
2015-16,2016-02-19,Western,64
2015-16,2016-02-20,Western,64
2015-16,2016-02-21,Western,65
2015-16,2016-02-22,Western,65
2015-16,2016-02-23,Western,66
2015-16,2016-02-24,Western,66
2015-16,2016-02-25,Western,68
2015-16,2016-02-26,Western,68
2015-16,2016-02-27,Western,68
2015-16,2016-02-28,Western,68
2015-16,2016-02-29,Western,68
2015-16,2016-03-01,Western,68
2015-16,2016-03-02,Western,68
2015-16,2016-03-03,Western,68
2015-16,2016-03-04,Western,70
2015-16,2016-03-05,Western,72
2015-16,2016-03-06,Western,72
2015-16,2016-03-07,Western,72
2015-16,2016-03-08,Western,72
2015-16,2016-03-09,Western,72
2015-16,2016-03-10,Western,74
2015-16,2016-03-11,Western,74
2015-16,2016-03-12,Western,74
2015-16,2016-03-13,Western,74
2015-16,2016-03-14,Western,74
2015-16,2016-03-15,Western,75
2015-16,2016-03-16,Western,75
2015-16,2016-03-17,Western,76
2015-16,2016-03-18,Western,76
2015-16,2016-03-19,Western,78
2015-16,2016-03-20,Western,78
2015-16,2016-03-21,Western,80
2015-16,2016-03-22,Western,80
2015-16,2016-03-23,Western,81
2015-16,2016-03-24,Western,81
2015-16,2016-03-25,Western,83
2015-16,2016-03-26,Western,85
2015-16,2016-03-27,Western,85
2015-16,2016-03-28,Western,85
2015-16,2016-03-29,Western,85
2015-16,2016-03-30,Western,87
2015-16,2016-03-31,Western,87
2015-16,2016-04-01,Western,87
2015-16,2016-04-02,Western,87
2015-16,2016-04-03,Western,87
2015-16,2016-04-04,Western,87
2015-16,2016-04-05,Western,87
2015-16,2016-04-06,Western,87
2015-16,2016-04-07,Western,87
2015-16,2016-04-08,Western,87
2015-16,2016-04-09,Western,87
2015-16,2016-04-10,Western,87
2015-16,2016-04-11,Western,87
2015-16,2016-04-12,Western,87
2015-16,2016-04-13,Western,87
2015-16,2016-04-14,Western,87
2015-16,2016-04-15,Western,87
2015-16,2016-04-16,Western,87
2015-16,2016-04-17,Western,87
2015-16,2016-04-18,Western,87
2015-16,2016-04-19,Western,87
2015-16,2016-04-20,Western,87
2015-16,2016-04-21,Western,87
2015-16,2016-04-22,Western,87
2015-16,2016-04-23,Western,87
2015-16,2016-04-24,Western,87
2015-16,2016-04-25,Western,87
2015-16,2016-04-26,Western,87
2015-16,2016-04-27,Western,87
2015-16,2016-04-28,Western,87
2015-16,2016-04-29,Western,87
2015-16,2016-04-30,Western,87
2015-16,2016-05-01,Western,87
2015-16,2016-05-02,Western,87
2015-16,2016-05-03,Western,87
2015-16,2016-05-04,Western,87
2015-16,2016-05-05,Western,87
2015-16,2016-05-06,Western,87
2015-16,2016-05-07,Western,87
2015-16,2016-05-08,Western,87
2015-16,2016-05-09,Western,87
2015-16,2016-05-10,Western,87
2015-16,2016-05-11,Western,87
2015-16,2016-05-12,Western,87
2015-16,2016-05-13,Western,87
2015-16,2016-05-14,Western,87
2015-16,2016-05-15,Western,87
2015-16,2016-05-16,Western,87
2015-16,2016-05-17,Western,87
2015-16,2016-05-18,Western,87
2015-16,2016-05-19,Western,87
2015-16,2016-05-20,Western,87
2015-16,2016-05-21,Western,87
2015-16,2016-05-22,Western,87
2015-16,2016-05-23,Western,87
2015-16,2016-05-24,Western,87
2015-16,2016-05-25,Western,87
2015-16,2016-05-26,Western,87
2015-16,2016-05-27,Western,87
2015-16,2016-05-28,Western,87
2015-16,2016-05-29,Western,87
2015-16,2016-05-30,Western,87
2015-16,2016-05-31,Western,87
2015-16,2015-06-01,Eastern,0
2015-16,2015-06-02,Eastern,0
2015-16,2015-06-03,Eastern,0
2015-16,2015-06-04,Eastern,0
2015-16,2015-06-05,Eastern,0
2015-16,2015-06-06,Eastern,0
2015-16,2015-06-07,Eastern,0
2015-16,2015-06-08,Eastern,0
2015-16,2015-06-09,Eastern,0
2015-16,2015-06-10,Eastern,0
2015-16,2015-06-11,Eastern,0
2015-16,2015-06-12,Eastern,0
2015-16,2015-06-13,Eastern,0
2015-16,2015-06-14,Eastern,0
2015-16,2015-06-15,Eastern,0
2015-16,2015-06-16,Eastern,0
2015-16,2015-06-17,Eastern,0
2015-16,2015-06-18,Eastern,0
2015-16,2015-06-19,Eastern,0
2015-16,2015-06-20,Eastern,0
2015-16,2015-06-21,Eastern,0
2015-16,2015-06-22,Eastern,0
2015-16,2015-06-23,Eastern,0
2015-16,2015-06-24,Eastern,0
2015-16,2015-06-25,Eastern,0
2015-16,2015-06-26,Eastern,0
2015-16,2015-06-27,Eastern,0
2015-16,2015-06-28,Eastern,0
2015-16,2015-06-29,Eastern,0
2015-16,2015-06-30,Eastern,0
2015-16,2015-07-01,Eastern,0
2015-16,2015-07-02,Eastern,0
2015-16,2015-07-03,Eastern,0
2015-16,2015-07-04,Eastern,0
2015-16,2015-07-05,Eastern,0
2015-16,2015-07-06,Eastern,0
2015-16,2015-07-07,Eastern,0
2015-16,2015-07-08,Eastern,0
2015-16,2015-07-09,Eastern,0
2015-16,2015-07-10,Eastern,0
2015-16,2015-07-11,Eastern,0
2015-16,2015-07-12,Eastern,0
2015-16,2015-07-13,Eastern,0
2015-16,2015-07-14,Eastern,0
2015-16,2015-07-15,Eastern,0
2015-16,2015-07-16,Eastern,0
2015-16,2015-07-17,Eastern,0
2015-16,2015-07-18,Eastern,0
2015-16,2015-07-19,Eastern,0
2015-16,2015-07-20,Eastern,0
2015-16,2015-07-21,Eastern,0
2015-16,2015-07-22,Eastern,0
2015-16,2015-07-23,Eastern,0
2015-16,2015-07-24,Eastern,0
2015-16,2015-07-25,Eastern,0
2015-16,2015-07-26,Eastern,0
2015-16,2015-07-27,Eastern,0
2015-16,2015-07-28,Eastern,0
2015-16,2015-07-29,Eastern,0
2015-16,2015-07-30,Eastern,0
2015-16,2015-07-31,Eastern,0
2015-16,2015-08-01,Eastern,0
2015-16,2015-08-02,Eastern,0
2015-16,2015-08-03,Eastern,0
2015-16,2015-08-04,Eastern,0
2015-16,2015-08-05,Eastern,0
2015-16,2015-08-06,Eastern,0
2015-16,2015-08-07,Eastern,0
2015-16,2015-08-08,Eastern,0
2015-16,2015-08-09,Eastern,0
2015-16,2015-08-10,Eastern,0
2015-16,2015-08-11,Eastern,0
2015-16,2015-08-12,Eastern,0
2015-16,2015-08-13,Eastern,0
2015-16,2015-08-14,Eastern,0
2015-16,2015-08-15,Eastern,0
2015-16,2015-08-16,Eastern,0
2015-16,2015-08-17,Eastern,0
2015-16,2015-08-18,Eastern,0
2015-16,2015-08-19,Eastern,0
2015-16,2015-08-20,Eastern,0
2015-16,2015-08-21,Eastern,0
2015-16,2015-08-22,Eastern,0
2015-16,2015-08-23,Eastern,0
2015-16,2015-08-24,Eastern,0
2015-16,2015-08-25,Eastern,0
2015-16,2015-08-26,Eastern,0
2015-16,2015-08-27,Eastern,0
2015-16,2015-08-28,Eastern,0
2015-16,2015-08-29,Eastern,0
2015-16,2015-08-30,Eastern,0
2015-16,2015-08-31,Eastern,0
2015-16,2015-09-01,Eastern,0
2015-16,2015-09-02,Eastern,0
2015-16,2015-09-03,Eastern,0
2015-16,2015-09-04,Eastern,0
2015-16,2015-09-05,Eastern,0
2015-16,2015-09-06,Eastern,0
2015-16,2015-09-07,Eastern,0
2015-16,2015-09-08,Eastern,0
2015-16,2015-09-09,Eastern,0
2015-16,2015-09-10,Eastern,0
2015-16,2015-09-11,Eastern,0
2015-16,2015-09-12,Eastern,0
2015-16,2015-09-13,Eastern,0
2015-16,2015-09-14,Eastern,0
2015-16,2015-09-15,Eastern,0
2015-16,2015-09-16,Eastern,0
2015-16,2015-09-17,Eastern,0
2015-16,2015-09-18,Eastern,0
2015-16,2015-09-19,Eastern,0
2015-16,2015-09-20,Eastern,0
2015-16,2015-09-21,Eastern,0
2015-16,2015-09-22,Eastern,0
2015-16,2015-09-23,Eastern,0
2015-16,2015-09-24,Eastern,0
2015-16,2015-09-25,Eastern,0
2015-16,2015-09-26,Eastern,0
2015-16,2015-09-27,Eastern,0
2015-16,2015-09-28,Eastern,0
2015-16,2015-09-29,Eastern,0
2015-16,2015-09-30,Eastern,0
2015-16,2015-10-01,Eastern,0
2015-16,2015-10-02,Eastern,0
2015-16,2015-10-03,Eastern,0
2015-16,2015-10-04,Eastern,0
2015-16,2015-10-05,Eastern,0
2015-16,2015-10-06,Eastern,0
2015-16,2015-10-07,Eastern,0
2015-16,2015-10-08,Eastern,0
2015-16,2015-10-09,Eastern,0
2015-16,2015-10-10,Eastern,1
2015-16,2015-10-11,Eastern,1
2015-16,2015-10-12,Eastern,2
2015-16,2015-10-13,Eastern,3
2015-16,2015-10-14,Eastern,3
2015-16,2015-10-15,Eastern,5
2015-16,2015-10-16,Eastern,5
2015-16,2015-10-17,Eastern,6
2015-16,2015-10-18,Eastern,6
2015-16,2015-10-19,Eastern,6
2015-16,2015-10-20,Eastern,6
2015-16,2015-10-21,Eastern,6
2015-16,2015-10-22,Eastern,7
2015-16,2015-10-23,Eastern,7
2015-16,2015-10-24,Eastern,8
2015-16,2015-10-25,Eastern,9
2015-16,2015-10-26,Eastern,9
2015-16,2015-10-27,Eastern,9
2015-16,2015-10-28,Eastern,10
2015-16,2015-10-29,Eastern,11
2015-16,2015-10-30,Eastern,11
2015-16,2015-10-31,Eastern,12
2015-16,2015-11-01,Eastern,13
2015-16,2015-11-02,Eastern,13
2015-16,2015-11-03,Eastern,13
2015-16,2015-11-04,Eastern,13
2015-16,2015-11-05,Eastern,13
2015-16,2015-11-06,Eastern,13
2015-16,2015-11-07,Eastern,15
2015-16,2015-11-08,Eastern,16
2015-16,2015-11-09,Eastern,16
2015-16,2015-11-10,Eastern,16
2015-16,2015-11-11,Eastern,17
2015-16,2015-11-12,Eastern,17
2015-16,2015-11-13,Eastern,18
2015-16,2015-11-14,Eastern,18
2015-16,2015-11-15,Eastern,19
2015-16,2015-11-16,Eastern,19
2015-16,2015-11-17,Eastern,19
2015-16,2015-11-18,Eastern,19
2015-16,2015-11-19,Eastern,20
2015-16,2015-11-20,Eastern,21
2015-16,2015-11-21,Eastern,21
2015-16,2015-11-22,Eastern,23
2015-16,2015-11-23,Eastern,23
2015-16,2015-11-24,Eastern,23
2015-16,2015-11-25,Eastern,23
2015-16,2015-11-26,Eastern,25
2015-16,2015-11-27,Eastern,25
2015-16,2015-11-28,Eastern,26
2015-16,2015-11-29,Eastern,27
2015-16,2015-11-30,Eastern,27
2015-16,2015-12-01,Eastern,27
2015-16,2015-12-02,Eastern,27
2015-16,2015-12-03,Eastern,28
2015-16,2015-12-04,Eastern,28
2015-16,2015-12-05,Eastern,30
2015-16,2015-12-06,Eastern,30
2015-16,2015-12-07,Eastern,31
2015-16,2015-12-08,Eastern,31
2015-16,2015-12-09,Eastern,31
2015-16,2015-12-10,Eastern,32
2015-16,2015-12-11,Eastern,32
2015-16,2015-12-12,Eastern,34
